date,hour,DHI,GHI,precipitation,sunshine_dur,temp,apparent_zenith,azimuth,DNI,irradiance,power_output,PV_noise,power_output_noisy
2017-09-19,2,0.6666666666666666,1.8333333333333333,0.0,0.0,8.933333333333332,116.55178594281766,53.88451608381561,0.0,0.8020876845033412,4.21096034364254,0.5552412978693735,3.6557190457731665
2017-09-19,3,0.8333333333333334,1.8333333333333333,0.0,0.0,9.316666666666668,107.76794331888591,67.04913388285514,0.0,0.9200740710349433,4.830388872933452,0.2609063642450054,4.569482508688447
2017-09-19,4,0.6666666666666666,2.0,0.0,0.0,9.25,98.11503976206707,78.85989991015039,0.0,0.6913963502754629,3.629830838946179,0.31669085842331945,3.3131399805228594
2017-09-19,5,4.833333333333333,6.166666666666667,0.0,0.0,9.25,87.81936241021005,90.03913770980542,15.428596665747255,5.506862595165106,28.9110286246168,1.493934802910778,27.41709382170602
2017-09-19,6,90.5,116.66666666666667,0.0,9.0,10.266666666666666,77.93816136738931,101.28835429620892,109.11743767546382,124.76160867773524,654.9984455581101,31.37050390963086,623.6279416484792
2017-09-19,7,163.16666666666666,188.5,0.0,1.0,10.65,68.33636774914127,113.32944364896578,64.91150763542198,198.55948541036582,1042.4372984044205,111.56632270961627,930.8709756948042
2017-09-19,8,242.16666666666666,263.5,0.0,0.0,11.383333333333333,59.61942278213946,126.94356440379856,40.34629665888402,271.2116483960446,1423.8611540792338,152.7687009383482,1271.0924531408857
2017-09-19,9,146.33333333333334,159.0,0.0,1.0,11.566666666666665,52.477523744535596,142.88533463164313,21.786205492159823,163.8171269113584,860.0399162846314,51.89774654785884,808.1421697367728
2017-09-19,10,238.33333333333334,263.5,0.0,2.0,11.899999999999999,47.77163923401819,161.471607881871,36.95123689708186,275.6980132102531,1447.4145693538292,69.44306540695042,1377.9715039468783
2017-09-19,11,345.6666666666667,615.0,0.0,34.0,13.000000000000002,46.321388761130805,181.87252091592222,389.4849979601129,774.3916391190661,4065.556105375097,458.4231279430249,3607.1329774320716
2017-09-19,12,148.16666666666666,152.33333333333334,0.0,0.0,12.066666666666668,48.43639653616737,202.0598884086705,6.2293871725618075,149.3049358426517,783.8509131739214,41.812386441547794,742.0385267323736
2017-09-19,13,227.5,530.0,0.2,43.0,13.066666666666668,53.67746491562368,220.1624412290138,520.9848085055162,695.5569819978986,3651.6741554889672,463.43698120845346,3188.237174280514
2017-09-19,14,197.0,339.5,0.0,24.0,13.600000000000001,61.18640910316963,235.6107685145346,305.2225288016138,412.6656272490411,2166.4945430574658,152.3986081042718,2014.0959349531943
2017-09-19,15,115.66666666666667,214.0,0.0,20.0,12.866666666666665,70.12929874715086,248.8553539621611,259.16416478954494,257.5365700691416,1352.0669928629934,155.56820849082538,1196.498784372168
2017-09-19,16,33.833333333333336,36.333333333333336,1.6,0.0,10.65,79.84669949500962,260.6740477447713,17.503434177316908,35.67068380104609,187.27108995549193,7.795923073097289,179.47516688239463
2017-09-19,17,13.833333333333334,15.5,0.0,0.0,10.016666666666666,89.9057104236149,271.836937606926,19.411287689216945,14.026057527308952,73.63680201837198,2.526912543516502,71.10988947485548
2017-09-19,18,0.8333333333333334,2.0,0.0,0.0,10.200000000000001,100.07757478271445,283.05804941914647,0.0,0.8668708269154823,4.551071841306282,0.4143228408685185,4.136749000437764
2017-09-19,19,1.0,2.0,0.0,0.0,10.133333333333333,109.64587151930125,295.0432953334523,0.0,1.1204562162011504,5.88239513505604,0.43197385304807456,5.450421282007965
2017-09-19,20,0.8333333333333334,2.0,0.0,0.0,10.133333333333333,118.2539419835389,308.5244751274058,0.0,1.0108188759862664,5.306799098927898,0.24016431499964105,5.066634783928256
2017-09-19,21,1.0,2.3333333333333335,0.5,0.0,10.133333333333333,125.25078030168311,324.16869849555644,0.0,1.2661224678269491,6.647142956091483,0.5120770481583881,6.135065907933094
2017-09-19,22,1.0,2.0,0.2,0.0,9.916666666666666,129.83211964474893,342.20814230099376,0.0,1.2491500768161086,6.558037903284569,0.590497831847311,5.967540071437258
2017-09-19,23,1.0,2.0,0.1,0.0,9.716666666666667,131.25187950374294,121.86175166763921,0.0,1.2475764288342361,6.549776251379739,0.3157132513591078,6.2340630000206305
2017-09-20,0,1.0,2.0,0.0,0.0,9.616666666666667,129.23124228304653,21.340103517692672,0.0,1.2490309353228977,6.557412410445214,0.48759148075118186,6.069820929694032
2017-09-20,1,1.0,2.0,0.0,0.0,9.700000000000001,124.16175803955986,38.97704614990119,0.0,1.2385176379007492,6.502217598978931,0.5554871882524823,5.946730410726449
2017-09-20,2,1.0,2.0,0.0,0.0,9.6,116.82835622151494,54.20481054370273,0.0,1.1905372831349965,6.250320736458732,0.32757878935153223,5.922741947107201
2017-09-20,3,1.0,2.0,0.0,0.0,9.733333333333334,108.01663166961292,67.37601866937489,0.0,1.1023386371937225,5.787277845267043,0.43078064319821774,5.356497202068826
